"","Time","League","Matchup","MGM Market Name","BetRivers Market Name","Draftkings Market Name","Caesars Market Name","Fanduel Market Name","PointsBet Market Name","MGM Selection Name","BetRivers Selection Name","Draftkings Selection Name","Caesars Selection Name","Fanduel Selection","PointsBet Selection","MGM Odds","BetRivers Odds","Draftkings Odds","Caesars Odds","Fanduel Odds","PointsBet Odds"
"179","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Gimnasia LP-Platense","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline",NA,"Draw","Draw","Draw","Draw","Draw",NA,190,195,190,185,180,NA
"180","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Gimnasia LP-Platense","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline",NA,"Gimnasia LP","Gimnasia LP","Gimnasia LP","Gimnasia LP","Gimnasia LP",NA,145,150,150,150,145,NA
"181","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Gimnasia LP-Platense","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline",NA,"Platense","Platense","Platense","Platense","Platense",NA,210,220,215,210,210,NA
"182","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Huracan-Velez Sarsfield","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline",NA,"Draw","Draw","Draw","Draw","Draw",NA,175,188,170,170,165,NA
"183","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Huracan-Velez Sarsfield","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline",NA,"Huracan","Huracan","Huracan","Huracan","Huracan",NA,165,175,170,170,165,NA
"184","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Huracan-Velez Sarsfield","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline",NA,"Velez Sarsfield","Velez Sarsfield","Velez Sarsfield","Velez Sarsfield","Velez Sarsfield",NA,200,195,205,200,190,NA
"185","2023-07-30T23:00:00Z","Argentina Liga Profesional de Futbol","Godoy Cruz-Instituto","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline",NA,"Draw","Draw","Draw","Draw","Draw",NA,220,225,225,210,210,NA
"186","2023-07-30T23:00:00Z","Argentina Liga Profesional de Futbol","Godoy Cruz-Instituto","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline",NA,"Godoy Cruz","Godoy Cruz","Godoy Cruz","Godoy Cruz","Godoy Cruz",NA,-111,-112,-110,-112,-115,NA
"187","2023-07-30T23:00:00Z","Argentina Liga Profesional de Futbol","Godoy Cruz-Instituto","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline",NA,"Instituto","Instituto","Instituto","Instituto","Instituto",NA,320,350,330,340,350,NA
"188","2023-07-29T17:30:00Z","Argentina Liga Profesional de Futbol","Central Cordoba-Atl. Tucuman","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Over 0.5","Over","Over","Over 0.5","Over 0.5",NA,-909,-910,-1100,-800,-1000,NA
"189","2023-07-29T17:30:00Z","Argentina Liga Profesional de Futbol","Central Cordoba-Atl. Tucuman","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Under 0.5","Under","Under","Under 0.5","Under 0.5",NA,500,540,600,450,480,NA
"190","2023-07-29T18:00:00Z","Argentina Liga Profesional de Futbol","Sarmiento-Banfield","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Over 0.5","Over","Over","Over 0.5","Over 0.5",NA,-833,-770,-900,-700,-950,NA
"191","2023-07-29T18:00:00Z","Argentina Liga Profesional de Futbol","Sarmiento-Banfield","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Under 0.5","Under","Under","Under 0.5","Under 0.5",NA,450,500,550,400,460,NA
"192","2023-07-29T20:00:00Z","Argentina Liga Profesional de Futbol","Independiente-Boca Juniors FC","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Over 0.5","Over","Over","Over 0.5","Over 0.5",NA,-714,-715,-800,-700,-800,NA
"193","2023-07-29T20:00:00Z","Argentina Liga Profesional de Futbol","Independiente-Boca Juniors FC","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Under 0.5","Under","Under","Under 0.5","Under 0.5",NA,425,475,475,400,430,NA
"194","2023-07-29T23:00:00Z","Argentina Liga Profesional de Futbol","Tigre-San Lorenzo","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Over 0.5","Over","Over","Over 0.5","Over 0.5",NA,-833,-770,-1000,-800,-950,NA
"195","2023-07-29T23:00:00Z","Argentina Liga Profesional de Futbol","Tigre-San Lorenzo","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Under 0.5","Under","Under","Under 0.5","Under 0.5",NA,450,500,550,450,470,NA
"196","2023-07-30T18:00:00Z","Argentina Liga Profesional de Futbol","Lanus-Barracas Central","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Over 0.5","Over","Over","Over 0.5","Over 0.5",NA,-1000,-1250,-1600,-1000,-1150,NA
"197","2023-07-30T18:00:00Z","Argentina Liga Profesional de Futbol","Lanus-Barracas Central","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Under 0.5","Under","Under","Under 0.5","Under 0.5",NA,550,700,650,550,530,NA
"198","2023-07-30T18:00:00Z","Argentina Liga Profesional de Futbol","Arsenal Sarandi-Colon","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Over 0.5","Over","Over","Over 0.5","Over 0.5",NA,-909,-910,-1100,-800,-1000,NA
"199","2023-07-30T18:00:00Z","Argentina Liga Profesional de Futbol","Arsenal Sarandi-Colon","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Under 0.5","Under","Under","Under 0.5","Under 0.5",NA,500,575,550,450,480,NA
"200","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Gimnasia LP-Platense","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Over 0.5","Over","Over","Over 0.5","Over 0.5",NA,-833,-835,-1100,-800,-950,NA
"201","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Gimnasia LP-Platense","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Under 0.5","Under","Under","Under 0.5","Under 0.5",NA,475,525,550,450,470,NA
"202","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Huracan-Velez Sarsfield","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Over 0.5","Over","Over","Over 0.5","Over 0.5",NA,-667,-670,-800,-600,-700,NA
"203","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Huracan-Velez Sarsfield","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Under 0.5","Under","Under","Under 0.5","Under 0.5",NA,380,440,450,380,390,NA
"204","2023-07-30T23:00:00Z","Argentina Liga Profesional de Futbol","Godoy Cruz-Instituto","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Over 0.5","Over","Over","Over 0.5","Over 0.5",NA,-1000,-1115,-1400,-900,-1150,NA
"205","2023-07-30T23:00:00Z","Argentina Liga Profesional de Futbol","Godoy Cruz-Instituto","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Under 0.5","Under","Under","Under 0.5","Under 0.5",NA,550,650,650,500,500,NA
"206","2023-07-29T17:30:00Z","Argentina Liga Profesional de Futbol","Central Cordoba-Atl. Tucuman","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Over 1.5","Over","Over","Over 1.5","Over 1.5",NA,-192,-180,-190,-170,-190,NA
"207","2023-07-29T17:30:00Z","Argentina Liga Profesional de Futbol","Central Cordoba-Atl. Tucuman","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Under 1.5","Under","Under","Under 1.5","Under 1.5",NA,135,143,145,130,136,NA
"208","2023-07-29T18:00:00Z","Argentina Liga Profesional de Futbol","Sarmiento-Banfield","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Over 1.5","Over","Over","Over 1.5","Over 1.5",NA,-175,-175,-180,-170,-182,NA
"209","2023-07-29T18:00:00Z","Argentina Liga Profesional de Futbol","Sarmiento-Banfield","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Under 1.5","Under","Under","Under 1.5","Under 1.5",NA,125,138,140,130,132,NA
"210","2023-07-29T20:00:00Z","Argentina Liga Profesional de Futbol","Independiente-Boca Juniors FC","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Over 1.5","Over","Over","Over 1.5","Over 1.5",NA,-167,-155,-155,-150,-166,NA
"211","2023-07-29T20:00:00Z","Argentina Liga Profesional de Futbol","Independiente-Boca Juniors FC","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Under 1.5","Under","Under","Under 1.5","Under 1.5",NA,115,125,120,120,120,NA
"212","2023-07-29T23:00:00Z","Argentina Liga Profesional de Futbol","Tigre-San Lorenzo","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Over 1.5","Over","Over","Over 1.5","Over 1.5",NA,-182,-159,-175,-170,-182,NA
"213","2023-07-29T23:00:00Z","Argentina Liga Profesional de Futbol","Tigre-San Lorenzo","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Under 1.5","Under","Under","Under 1.5","Under 1.5",NA,125,128,135,130,132,NA
"214","2023-07-30T18:00:00Z","Argentina Liga Profesional de Futbol","Lanus-Barracas Central","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Over 1.5","Over","Over","Over 1.5","Over 1.5",NA,-213,-230,-220,-200,-225,NA
"215","2023-07-30T18:00:00Z","Argentina Liga Profesional de Futbol","Lanus-Barracas Central","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Under 1.5","Under","Under","Under 1.5","Under 1.5",NA,150,180,155,150,156,NA
"216","2023-07-30T18:00:00Z","Argentina Liga Profesional de Futbol","Arsenal Sarandi-Colon","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Over 1.5","Over","Over","Over 1.5","Over 1.5",NA,-196,-195,-190,-190,-200,NA
"217","2023-07-30T18:00:00Z","Argentina Liga Profesional de Futbol","Arsenal Sarandi-Colon","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Under 1.5","Under","Under","Under 1.5","Under 1.5",NA,135,155,140,140,142,NA
"218","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Gimnasia LP-Platense","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Over 1.5","Over","Over","Over 1.5","Over 1.5",NA,-182,-175,-175,-170,-186,NA
"219","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Gimnasia LP-Platense","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Under 1.5","Under","Under","Under 1.5","Under 1.5",NA,125,140,130,130,132,NA
"220","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Huracan-Velez Sarsfield","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Over 1.5","Over","Over","Over 1.5","Over 1.5",NA,-152,-137,-145,-145,-148,NA
"221","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Huracan-Velez Sarsfield","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Under 1.5","Under","Under","Under 1.5","Under 1.5",NA,105,110,110,115,106,NA
"222","2023-07-30T23:00:00Z","Argentina Liga Profesional de Futbol","Godoy Cruz-Instituto","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Over 1.5","Over","Over","Over 1.5","Over 1.5",NA,-213,-210,-215,-190,-215,NA
"223","2023-07-30T23:00:00Z","Argentina Liga Profesional de Futbol","Godoy Cruz-Instituto","Total Goals (1.5)","Total Goals 1.5","Over/Under 1.5","Total Match Goals Over/Under 1.5 Goals","Over/Under 1.5 Goals",NA,"Under 1.5","Under","Under","Under 1.5","Under 1.5",NA,145,165,155,140,150,NA
"224","2023-07-29T17:30:00Z","Argentina Liga Profesional de Futbol","Central Cordoba-Atl. Tucuman","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Over 2.5","Over","Over","Over 2.5","Over 2.5",NA,155,175,165,165,152,NA
"225","2023-07-29T17:30:00Z","Argentina Liga Profesional de Futbol","Central Cordoba-Atl. Tucuman","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Under 2.5","Under","Under","Under 2.5","Under 2.5",NA,-227,-225,-215,-220,-220,NA
"226","2023-07-29T18:00:00Z","Argentina Liga Profesional de Futbol","Sarmiento-Banfield","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Over 2.5","Over","Over","Over 2.5","Over 2.5",NA,165,185,170,175,158,NA
"227","2023-07-29T18:00:00Z","Argentina Liga Profesional de Futbol","Sarmiento-Banfield","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Under 2.5","Under","Under","Under 2.5","Under 2.5",NA,-244,-235,-230,-240,-225,NA
"228","2023-07-29T20:00:00Z","Argentina Liga Profesional de Futbol","Independiente-Boca Juniors FC","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Over 2.5","Over","Over","Over 2.5","Over 2.5",NA,180,200,195,200,182,NA
"229","2023-07-29T20:00:00Z","Argentina Liga Profesional de Futbol","Independiente-Boca Juniors FC","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Under 2.5","Under","Under","Under 2.5","Under 2.5",NA,-263,-265,-265,-280,-260,NA
"230","2023-07-29T23:00:00Z","Argentina Liga Profesional de Futbol","Tigre-San Lorenzo","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Over 2.5","Over","Over","Over 2.5","Over 2.5",NA,165,195,180,175,158,NA
"231","2023-07-29T23:00:00Z","Argentina Liga Profesional de Futbol","Tigre-San Lorenzo","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Under 2.5","Under","Under","Under 2.5","Under 2.5",NA,-244,-250,-240,-240,-230,NA
"232","2023-07-30T18:00:00Z","Argentina Liga Profesional de Futbol","Lanus-Barracas Central","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Over 2.5","Over","Over","Over 2.5","Over 2.5",NA,140,138,145,150,132,NA
"233","2023-07-30T18:00:00Z","Argentina Liga Profesional de Futbol","Lanus-Barracas Central","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Under 2.5","Under","Under","Under 2.5","Under 2.5",NA,-200,-175,-205,-200,-182,NA
"234","2023-07-30T18:00:00Z","Argentina Liga Profesional de Futbol","Arsenal Sarandi-Colon","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Over 2.5","Over","Over","Over 2.5","Over 2.5",NA,155,160,165,160,146,NA
"235","2023-07-30T18:00:00Z","Argentina Liga Profesional de Futbol","Arsenal Sarandi-Colon","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Under 2.5","Under","Under","Under 2.5","Under 2.5",NA,-217,-205,-230,-210,-210,NA
"236","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Gimnasia LP-Platense","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Over 2.5","Over","Over","Over 2.5","Over 2.5",NA,165,185,175,175,156,NA
"237","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Gimnasia LP-Platense","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Under 2.5","Under","Under","Under 2.5","Under 2.5",NA,-238,-235,-245,-240,-225,NA
"238","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Huracan-Velez Sarsfield","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Over 2.5","Over","Over","Over 2.5","Over 2.5",NA,200,230,210,200,200,NA
"239","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Huracan-Velez Sarsfield","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Under 2.5","Under","Under","Under 2.5","Under 2.5",NA,-303,-305,-300,-280,-300,NA
"240","2023-07-30T23:00:00Z","Argentina Liga Profesional de Futbol","Godoy Cruz-Instituto","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Over 2.5","Over","Over","Over 2.5","Over 2.5",NA,140,150,145,150,134,NA
"241","2023-07-30T23:00:00Z","Argentina Liga Profesional de Futbol","Godoy Cruz-Instituto","Total Goals (2.5)","Total Goals 2.5","Over/Under 2.5","Total Match Goals Over/Under 2.5 Goals","Over/Under 2.5 Goals",NA,"Under 2.5","Under","Under","Under 2.5","Under 2.5",NA,-204,-190,-205,-200,-190,NA
"242","2023-07-29T17:30:00Z","Argentina Liga Profesional de Futbol","Central Cordoba-Atl. Tucuman","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Over 3.5","Over","Over","Over 3.5","Over 3.5",NA,400,475,425,400,410,NA
"243","2023-07-29T17:30:00Z","Argentina Liga Profesional de Futbol","Central Cordoba-Atl. Tucuman","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Under 3.5","Under","Under","Under 3.5","Under 3.5",NA,-667,-715,-700,-700,-750,NA
"244","2023-07-29T18:00:00Z","Argentina Liga Profesional de Futbol","Sarmiento-Banfield","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Over 3.5","Over","Over","Over 3.5","Over 3.5",NA,425,480,450,400,420,NA
"245","2023-07-29T18:00:00Z","Argentina Liga Profesional de Futbol","Sarmiento-Banfield","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Under 3.5","Under","Under","Under 3.5","Under 3.5",NA,-769,-715,-750,-700,-800,NA
"246","2023-07-29T20:00:00Z","Argentina Liga Profesional de Futbol","Independiente-Boca Juniors FC","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Over 3.5","Over","Over","Over 3.5","Over 3.5",NA,450,540,500,450,470,NA
"247","2023-07-29T20:00:00Z","Argentina Liga Profesional de Futbol","Independiente-Boca Juniors FC","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Under 3.5","Under","Under","Under 3.5","Under 3.5",NA,-833,-910,-900,-800,-950,NA
"248","2023-07-29T23:00:00Z","Argentina Liga Profesional de Futbol","Tigre-San Lorenzo","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Over 3.5","Over","Over","Over 3.5","Over 3.5",NA,425,540,475,450,420,NA
"249","2023-07-29T23:00:00Z","Argentina Liga Profesional de Futbol","Tigre-San Lorenzo","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Under 3.5","Under","Under","Under 3.5","Under 3.5",NA,-769,-835,-800,-800,-800,NA
"250","2023-07-30T18:00:00Z","Argentina Liga Profesional de Futbol","Lanus-Barracas Central","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Over 3.5","Over","Over","Over 3.5","Over 3.5",NA,350,360,390,340,360,NA
"251","2023-07-30T18:00:00Z","Argentina Liga Profesional de Futbol","Lanus-Barracas Central","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Under 3.5","Under","Under","Under 3.5","Under 3.5",NA,-588,-530,-650,-550,-600,NA
"252","2023-07-30T18:00:00Z","Argentina Liga Profesional de Futbol","Arsenal Sarandi-Colon","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Over 3.5","Over","Over","Over 3.5","Over 3.5",NA,400,425,425,380,380,NA
"253","2023-07-30T18:00:00Z","Argentina Liga Profesional de Futbol","Arsenal Sarandi-Colon","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Under 3.5","Under","Under","Under 3.5","Under 3.5",NA,-667,-625,-750,-600,-700,NA
"254","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Gimnasia LP-Platense","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Over 3.5","Over","Over","Over 3.5","Over 3.5",NA,425,500,450,400,420,NA
"255","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Gimnasia LP-Platense","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Under 3.5","Under","Under","Under 3.5","Under 3.5",NA,-714,-770,-800,-700,-800,NA
"256","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Huracan-Velez Sarsfield","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Over 3.5","Over","Over","Over 3.5","Over 3.5",NA,525,650,550,550,500,NA
"257","2023-07-30T20:30:00Z","Argentina Liga Profesional de Futbol","Huracan-Velez Sarsfield","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Under 3.5","Under","Under","Under 3.5","Under 3.5",NA,-1000,-1115,-1100,-1000,-1100,NA
"258","2023-07-30T23:00:00Z","Argentina Liga Profesional de Futbol","Godoy Cruz-Instituto","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Over 3.5","Over","Over","Over 3.5","Over 3.5",NA,360,400,370,340,370,NA
"259","2023-07-30T23:00:00Z","Argentina Liga Profesional de Futbol","Godoy Cruz-Instituto","Total Goals (3.5)","Total Goals 3.5","Over/Under 3.5","Total Match Goals Over/Under 3.5 Goals","Over/Under 3.5 Goals",NA,"Under 3.5","Under","Under","Under 3.5","Under 3.5",NA,-588,-590,-650,-550,-650,NA
"260","2023-07-29T17:30:00Z","Argentina Liga Profesional de Futbol","Central Cordoba-Atl. Tucuman","Total Goals (4.5)","Total Goals 4.5","Over/Under 4.5","Total Match Goals Over/Under 4.5 Goals","Over/Under 4.5 Goals",NA,"Over 4.5","Over","Over","Over 4.5","Over 4.5",NA,950,1300,1000,900,790,NA
"261","2023-07-29T17:30:00Z","Argentina Liga Profesional de Futbol","Central Cordoba-Atl. Tucuman","Total Goals (4.5)","Total Goals 4.5","Over/Under 4.5","Total Match Goals Over/Under 4.5 Goals","Over/Under 4.5 Goals",NA,"Under 4.5","Under","Under","Under 4.5","Under 4.5",NA,-2500,-5000,-4000,-2500,-3000,NA
"262","2023-07-29T18:00:00Z","Argentina Liga Profesional de Futbol","Sarmiento-Banfield","Total Goals (4.5)","Total Goals 4.5","Over/Under 4.5","Total Match Goals Over/Under 4.5 Goals","Over/Under 4.5 Goals",NA,"Over 4.5","Over","Over","Over 4.5","Over 4.5",NA,1050,1300,1100,900,790,NA
"263","2023-07-29T18:00:00Z","Argentina Liga Profesional de Futbol","Sarmiento-Banfield","Total Goals (4.5)","Total Goals 4.5","Over/Under 4.5","Total Match Goals Over/Under 4.5 Goals","Over/Under 4.5 Goals",NA,"Under 4.5","Under","Under","Under 4.5","Under 4.5",NA,-3333,-5000,-4000,-2500,-3000,NA
